sentence,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32
"Màu_sắc : màu ngẫu_nhiên sản_phẩm : mình rất vừa_ý , máy đẹp , cầm_chắc tay và cứng_cáp , giá_cả bình_dân , kiểu_dáng đẹp.cửa hàng uy_tín giao hàng đúng hẹn , rất nhanh_nhẹn , phục_vụ tốt . Chất_lượng máy rất tốt , đã test và sử_dụng chưa thấy lỗi gì phát sinh.rất yên_tâm về sản_phẩm của cửa_hàng",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Điện_thoại mới , rất đẹp nha mọi người . Mới sử_dụng thì thấy mọi chức_năng đều ổn . Đúng như quảng_cáo , cửa_hàng làm_ăn rất có tâm nha . Mình đã đặt thêm cái nữa . Cảm_ơn cửa_hàng rất nhiều",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Màu_sắc : đen Phân_loại : nguyên seal máy đẹp ngon bổ rẻ , săn sale được 2,3 tr lại được hoàn tiền , thật tuyệt_vời",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : màu xanh ngọc khả_năng lưu_trữ : 128gb máy đẹp như mới . Không một vết xước nha . Sử_dụng tốt . Mỗi_tội 1 sim nhưng đổi lại có sóng 5g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy thoát app lag lướt wed hơi chậm lag ngoại_hình đẹp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"máy cầm_chắc tay , chơi game mượt ổn kết_nối nfc tốt",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ngoại_hình tốt . Camera có 1 vết trầy nhưng không sao ổn trong tầm giá .,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tính_năng nổi_bật : dài kinh_khủng Chất_lượng sản_phẩm : tốt nha . Màn được đấy Đúng với mô_tả : đúng . Máy không xước sát gì đâu giá hợp_lý với sản_phẩm .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Rất đẹp và hài_lòng với sản_phẩm , cô chưa biết cách sử_dụng , , có phải mua sim về để vô mới coi được phải không",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quá bất_ngờ , máy đẹp lắm cửa_hàng ơi , sử_dụng qua các chức_năng hoạt_động rất tốt và ổn_định , màu_sắc đẹp , màn_hình cảm_ứng lướt êm_ái , giá_cả vừa tầm hợp_lý , mình rất hài_lòng vừa_ý khi nhận được sản_phẩm , đúng như cửa_hàng mô_tả , cảm_ơn cửa_hàng nhé ,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tính_năng nổi_bật : to_đùng luôn Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Máy đẹp vãiiii ý , nhìn sang sang , to cầm sướng tay , sử_dụng tốt tại mình không sử_dụng tác_vụ nặng với choie game . màn_hình đẹp , pin trâu  ! phù_hợp giá tiền học_sinh !",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Giao hàng nhanh_chóng , đóng_gói cẩn_thận , điện_thoại đẹp và sử_dụng rất mượt_mà .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Màu_sắc : xanh đậm Dung_lượng lưu_trữ : 128gb máy đẹp tốt nhé mọi người bọc kĩ phiếu bảo_hành đầy_đủ . Ưng nhé mọi người,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Phân_loại sản_phẩm : vỏ zin cũ quá tốt may đẹp nhanh và mượt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : vàng Dung_lượng lưu_trữ : 16gb tuyệt_vời . điện_thoại còn mới , hoạt_động mượt_mà thiết_kế mỏng nhẹ và sang_trọng , kết_nối mạng 4g nhanh_chóng , lý_tưởng cho việc sử_dụng hàng ngày , cám_ơn cửa_hàng nhiều",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Màu_sắc : xanh ngọc Dung_lượng lưu_trữ : 128gb hàng vẫn còn rất đẹp , còn nguyên seal viền . Chất_lượng thì phải chờ thời_gian mới đánh_giá được . 5 Sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Điện_thoại đẹp , mượt , chống nước , sướng . Canh đợt sale nên được giá tốt .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : màn to , 144hz Đúng với mô_tả : chuẩn Chất_lượng sản_phẩm : tốt Lúc đầu cửa_hàng gửi nhầm bản 6/128 nhưng qua trao_đổi cửa_hàng giải_quyết nhanh gọn lẹ . máy thì rất mới . màn tuy ips nhưng cũng rất đẹp . tiếc là rung không được mạnh lắm còn lại hoàn_hảo . cảm_ơn cửa_hàng",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sản_phẩm đẹp pin sử_dụng thoải_mái trong ngày,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sản_phẩm này thực_sự ấn_tượng với chất_lượng vượt_trội và thiết_kế tinh_tế . mình rất ấn_tượng với sự chăm_chút trong từng chi_tiết , mang lại cảm_giác chắc_chắn và bền_bỉ khi sử_dụng . công_năng của sản_phẩm cũng rất đa_dạng , đáp_ứng tốt nhu_cầu của người sử_dụng . bên cạnh đó , hiệu_suất và tính_năng hoạt_động ổn_định , mang lại sự tiện_lợi tối_đa . đây là một lựa_chọn tuyệt_vời cho những_ai đang tìm_kiếm một sản_phẩm vừa đẹp_mắt vừa chất_lượng .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màu_sắc : xanh băng dung_lượng : 4g b / 6 4g b điện_thoại moi ðep . Thich hop cho giai tri . Giao đung hang . moi xai không biet co ben kg . Moi xai co 1 ngay thay tốt . Moi nguoi nen mua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nhóm màu : bộ sạc op Phân_loại sản_phẩm : không kèm phụ_kiện màu đẹp giá rẻ nên mua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Cảm_quan ban_đầu mới mở máy đẹp , đóng_gói cẩn_thận , loa to , màn nét .",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : kha tốt Đúng với mô_tả : dung Tính_năng nổi_bật : nghe , gọi mình thay các bạn làm_việc thì mua để gọi điện thôi , máy nhỏ dễ mang , mình không bt s bộ_nhớ bị đầy , không chơi được game nhe mọi người , nói_chung khuyên chỉ mua để phục_vụ công vc , không giải_trí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ngoại_hình : đẹp trên 95% nói_chung là hợp voi số tiên bộ ra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : oke Tính_năng nổi_bật : cam đẹp máy quá đẹo , cấu_hình ổn_áp , lớn_nhỏ gig cũng sử_dụng được",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : black Dung_lượng lưu_trữ : 128gb thời_lượng pin lâu_dài , hiệu_suất mượt_mà , dung_lượng lưu_trữ cao , thiết_kế đẹp_mắt , màn_hình sắc nét , giá_trị tuyệt_vời cho số tiền ,",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : nhiều màu Dung_lượng lưu_trữ : 128gb giao hàng nhanh lắm.nhận được máy đẹp khá ngon nha.máy nhanh mượt . Cảm_ơn cửa_hàng lần sau ủng_hộ tiếp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Điện_thoại đẹp , nhanh và nhạy lắm , hàng của fpt nên yên_tâm rồi , đặt sáng là chiều nhân_viên đem tới",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
điện_thoại đẹp cầm nhẹ_tay mà thấy nó bị chậm lướt qua_lại hoặc mở thấy nó chậm mua cho ba_mẹ nghe gọi không thì ổn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : màu đen hàng đẹp máy chất_lượng ứng_dụng chức_năng đầy_đủ nhân_viên bên cửa_hàng tư_vấn cho mình rất nhiệt_tình chúc cửa_hàng bán đắt hàng nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Máy mới đầm tay sử_dụng mấy ngày chưa thấy gì , máy ổn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đúng với mô_tả : đầy_đủ phụ_kiện như cường_lực 3d Tính_năng nổi_bật : màn_hình to đẹp , dung_lượng bộ_nhớ cao . Chất_lượng sản_phẩm : tốt , đầy_đủ tính_năng , khá mỏng . săn sale được giá quá tốt , vừa rẻ vừa đẹp 5 * cho cửa_hàng .",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dung_lượng lưu_trữ : samsung galaxy m21 Nhóm màu : đen máy đẹp như mới đặt biệt thích cái này âm_thanh to nghe cải_lương rất đã pin 6000 nghe cả ngày,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tính_năng nổi_bật : ngon Đúng với mô_tả : tốt Chất_lượng sản_phẩm : tốt Máy đẹp . Giao nhanh đống hàng kỹ và chất_lượng . Sản_phẩm ổn mới sử_dụng chưa đánh_giá hết được . Mong sử_dụng ổn . Hy_vọng sử_dụng bền . Cảm_ơn cửa_hàng . Đang mò cách sử_dụng . máy ổn trong tầm giá.còn được tặng điện_thoại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"điện_thoại thiết_kế mỏng đẹp . màn_hình cong đẹp , trong không ám vàng . hiệu_năng ổn với các tác_vụ thông_thường .",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đúng với mô_tả : good Tính_năng nổi_bật : gọn , nhẹ , màn_hình đẹp Chất_lượng sản_phẩm : tốt Nhỏ gọn xinh_xắn , cửa_hàng uy_tín",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhóm màu : màu xanh lá cây Dung_lượng lưu_trữ : 128gb thiết_kế mượt_mà , rất ưng ! , giao hàng nhanh_chóng và an_toàn . ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Nhóm màu : đen điện_thoại đẹp , mới , chức_năng đã test máy , nghe gọi được , 2 sim nhận được sóng điện_thoại đẹp , mới , chức_năng đã test máy , nghe gọi được , 2 sim nhận được sóng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Máy đẹp nhưng hay bị đơ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Variation 3 : đen variation 1 : không hộp ( mới 100% ) máy đẹp hoàn_hảo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tốt tôi đã nhận được hang , giao hàng nhanh đúng hẹn máy đẹp nhưng quay video và chụp ảnh mờ nhoè",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : vàng Dung_lượng lưu_trữ : 6 gb +128 gb tuyệt_vời , cả giá và chất_lượng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : đen rất tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tệ sai không có shipping chậm_rì_rì . Đóng_gói hỏng , hộp bị rách . ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nhóm màu : vàng Dung_lượng lưu_trữ : 16gb máy tốt cửa_hàng trả_lời nhanh . Tư_vấn nhiệt_tình ạ . Sử_dụng làm máy phụ tốt hoặc mua máy cho bố_mẹ sử_dụng tốt ạ . Cảm_ơn cửa_hàng . Chúc cửa_hàng buôn may bán đắt ạ ^ ^,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nhóm màu : đen nết_na Dung_lượng lưu_trữ : 12/2 56gb hiện_tại đang sử_dụng ổn nhé mọi người , đang tìm thêm cục sạc 45w để sạc .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Camera chụp được ảnh với độ chi_tiết ở mức chấp_nhận được .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng hình_ảnh rõ nét , điện_thoại chạy mượt , âm_thanh nghe rất đã tai . Nói_chung là rất hài_lòng về sản_phẩm , đáng tiền mua .",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Máy được cài sẵn phiên_bản phần_mềm gốc . Mình sẽ tự tìm_hiểu các tính_năng sau .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"máy cơ_bản nhìn tốt , màn coi được không sắc xảo lắm nhưng có 5g khá mạnh .",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Vửa mở máy 100% pin sử_dụng 2-3 phút sụt xuống còn 92% hình_thức mẫu_mã như quảng_cáo . Pin khả_năng chỉ được 60-90 phút nếu để sử_dụng chắc phải thay pin còn mọi thứ ổn . Đặt mầu đen nhưng về mầu vàng cát . Đóng_gói đảm_bảo , giao hàng nhanh .",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nội thành_phố nhưng giao hàng chậm . Đóng_gói nhanh nhưng 2 ngày sau dvvc mới giao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Giao hàng chậm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nhóm màu : xanh băng dung_lượng : 4g b / 6 4g b ngon_lành,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm kỹ và chắc_chắn , thời_gian giao hàng nhanh và chắc_chắn , sản_phẩm đúng với quảng_cáo trong hình mô_tả",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chính_sách bảo_hành đi kèm sản_phẩm có đầy_đủ các điều_khoản theo tiêu_chuẩn .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cửa_hàng gói hàng kỹ , điện_thoại cầm nhẹ_tay , sử_dụng mượt , mình mua tặng phụ_huynh nên cần máy chính hãng như này là quá tuyệt_vời , tầm phân khúc 3-4 củ chính hãng thì con spark 40 này vả bốp bốp hết 藍藍",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mua cho người lớn_tuổi sử_dụng tốt ạ , màn_hình to dễ sử_dụng lắm ạ . Like nha",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cũng tạm được theo giá tiền,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sử_dụng đúng 1 tháng sau không lên được nguồn , đúng lừa_đảo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sản_phẩm : hàng lỗi hoặc bị hư_hỏng , sản_phẩm chất_lượng kém hàng bị hỏng màn nhắn zalo cho cửa_hàng không thèm trả_lời",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : tốt Chất_lượng sản_phẩm : tốt Đúng với mô_tả : tốt Sản_phẩm đúng mô_tả rất hài_lòng với sản_phẩm nhận được , tốt , hình_ảnh chỉ mang tính_chất nhận xu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cửa_hàng không dán kính cường_lực cho máy . A shiper là đồng_hương cùng quê chứ không tôi cho 2 sao rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
giao sai màu so với thoả_thuận trước khi giao hàng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : màu hồng làm_ăn bố náo . Đặt 1 màu gửi 1 màu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sản_phẩm có mức giá nằm ở phân khúc tầm trung .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kém thông_tin không chính_xác không có jack tai nghe , phải mua adapter ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhóm màu : vàng chất_lượng tốt như giới_thiệu , rất tin_tưởng cửa_hàng , mua lần 4 , cửa_hàng không cho cái ốp lưng nhưng không sao , 5 sao gửi cửa_hàng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Không nha.mua về bật được đúng 1 lần nhưng không sài được .. lần 2 bật điện_thoại lên không lên nguồn , nghĩ hết pin nhiên_liệu sạc xong cũng không lên màn_hình",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Lỗi nhiều . Mô_tả thiếu chính_xác . Pin sạc chậm . Sạc đầy lâu , sử_dụng nhanh hết . Hiệu_năng không ổn_định . Đóng_gói không có hộp . Ship quá lâu . Chăm_sóc khách_hàng không hỗ_trợ kỹ_thuật",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"cửa_hàng ship từ hcm ra hn khá nhanh , bọc chống sốc cẩn_thận . nhận hàng mở điện_thoại ra hình_thức bên ngoài tốt , sẵn cường_lực với ốp new luôn . tuy_nhiên mình không hài_lòng vì thực_tế là 4/128 mà thông_tin điện_thoại ghi 8/2 56 . từ màn_hình dính keo , chân sạc lỏng_lẻo có dấu_hiệu thay rồi , khe sim có_vẻ cũng chả zin vì nhét không vào hết . camera thì có vẻ zin vì chụp tốt , máy khoá nâng_cấp phần_mềm ở androidos 8.1 , coloros 4.0 nên tải app đời_mới hay crash . cửa_hàng nói là bản_quốc_tế nhưng mình vào cài_đặt khá nhiều chỗ tiếng trung , dòng f7 này không hỗ_trợ sạc nhanh , mọi người nên bỏ thêm ít tiền mua f9 hoặc f11 tấm nền , chip ngon hơn và có sạc nhanh sẽ đáng đồng_tiền , bát gạo hơn ! ! ! ",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Chất_lượng sản_phẩm : tệ Đúng với mô_tả : không Tính_năng nổi_bật : ram ảo quản_lý ram kém , máy treo khi mở nhiều ứng_dụng , shipper thất hẹn giao hàng",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Sản_phẩm đúng như mô_tả . Sử_dụng cũng ưng , để một thời_gian xem có bền không .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nhóm màu : white Dung_lượng lưu_trữ : 512gb sản_phẩm chất_lượng .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hiệu_năng lag game 3d , ship muộn 4 ngày . camera chính màu nhạt , pin tụt wifi nhanh .",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Kích_cỡ : xl khuyến_nghị 57.5-65 kg Nhóm màu : đen quần mặc thoải_mái , vải mịn mát , co_giãn nhưng không giãn_nở . Form rất đẹp .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chất_lượng sản_phẩm : pin hoạt_động ở mức tiêu_chuẩn cho nhu_cầu cơ_bản .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mới nhận máy sài thấy oke , còn độ bền thời_gian nữa mới biết . còn cáp và củ sạc không sử_dụng được , sạc không vô . cửa_hàng gửi hàng fake , cửa_hàng rút kinh_nghiệm lần sau gửi hàng chất_lượng hơn . trừ 1 sao còn 4 sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pin kém phải thay pin khác,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hiệu_năng đủ dùng cho các tác_vụ cơ_bản , không có gì đặc_biệt . Pin sử_dụng được khoảng nửa ngày với các tác_vụ thông_thường .",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản_phẩm : sản_phẩm không như mô_tả đồ đã sử_dụng , chân sạc thì gãy , bán hàng không nêu rõ sản_phẩm mới hay đã sử_dụng , màu cũng không đúng màu đã chọn . Cửa_hàng này quá tệ nếu không muốn nói là lừa_đảo .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mua về chơi mấy game như liên_quân tốc chiến thì được . chứ chơi pubg thì quá nóng . được cái có trigger cảm_ứng . sai_lầm khi mua con máy này . vừa mua hôm trước hôm sau mang ra mấy tiệm điện_thoại bán 2tr mà không ai mua . đành phải sử_dụng tạm vậy .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tính_năng nổi_bật : game Đúng với mô_tả : tốt Chất_lượng sản_phẩm : ổn hàng đẹp , đúng mô_tả , giao nhanh . Cửa_hàng tư_vấn nhiệt_tình , gói hàng kỹ . Sản_phẩm chất_lượng , giá hợp_lý . Giao hàng siêu_tốc , sẽ ủng_hộ tiếp . Đóng_gói cẩn_thận , hàng nguyên_vẹn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : trâu hàng đúng mô_tả pin trâu sử_dụng không biết bền không,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Máy có tính_năng Always-On Display , mình chưa biết cách bật tính_năng này ở đâu .",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thời_gian giao hàng nhanh . Đóng_gói sản_phẩm đẹp và chắc_chắn .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Máy đẹp , xin chữ_ký của người_dân tiền_tuyến nó khác với những người khác thích điều này có_thể làm được điều đó không phải là",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Vỏ nứt không đúng ảnh camera mờ , pin tụt nhanh . Sản_phẩm nhận được đã bị hư_hỏng , gọi bên hỗ_trợ thì chờ cả tiếng không ai nghe máy . ,",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hiệu_năng xử_lý các tác_vụ cơ_bản ở mức chấp_nhận được .,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
