sentence,aspect,sentiment
hàng quá tệ sài được vài hôm giật lag lướt Facebook tiktok đơ kinh_khủng có nhắn_tin cho cửa_hàng mấy hôm_nay mà không thấy trả_lời,Performance,Negative
Nhóm màu : màu đen loại : 2sim tính_năng : gọi điện nhắn_tin chất_lượng : tốt,General,Positive
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb màn_hình lớn với hiển_thị sống_động , bộ_xử_lý mạnh_mẽ và nhanh_chóng ,",Performance,Positive
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb giá_trị tuyệt_vời cho số tiền bỏ ra , khả_năng sạc nhanh , giá_trị tuyệt_vời cho số tiền bỏ ra , bóng_bẩy và thanh_lịch , hiệu_suất mượt_mà ,",Price,Positive
"Dung_lượng lưu_trữ : 128gb Nhóm màu : đen trân_châu Phân_loại sản_phẩm : 6gb giao hàng nhanh , mua tặng mẹ nên không có gì để đánh_giá , nhưng chưa bị chê gì",Shipping,Positive
"giao hàng nhanh và tư_vấn nhiệt_tình sản_phẩm và chất_lượng tốt đáng điểm 10 giá so với chất_lượng thì rất tuyệt_vời , rất vừa_ý . cảm_ơn cửa_hàng nhiều",Shipping,Positive
Mình mua màu đỏ cửa_hàng giao màu xanh mình có nhắn lại cửa_hàng nói kiểm_tra ròi xong im luôn không thấy trả_lời gì hết  cũng hơi buồn nhưng có được tặng kèm củ sạc với dây đóng_gói tạm,Packaging,Neutral
"Chất_lượng sản_phẩm bình_thường , đóng_gói sản_phẩm rất đẹp và chắc_chắn , ba sao ba sao ba sao",Packaging,Positive
"Tính_năng nổi_bật : game mượt , nhiều ram chuyển cửa_sổ không load lại app Chất_lượng sản_phẩm : ngon Đúng với mô_tả : đúng bán hàng cực_kỳ bực thái_độ thì thì thân_thiện hàng thì uy_tín càng nói càng tức vì quá ngon : ) ) )",Performance,Positive
"Pin sạc mất gần ba giờ , camera zoom gấp đôi vỡ nát . Hỗ_trợ khách_hàng lặp lại câu sẵn có .",Shop_Service,Negative
"Máy mượt , vân tay rất nhạy , , màn_hình sắc nét . Để mình sử_dụng 1 thời_gian thêm mới biết máy như_thế_nào . Trước_mắt nhận về thấy tốt ak mọi người",Performance,Negative
"Tính_năng nổi_bật : pin lâu Đúng với mô_tả : đúng mô_tả Chất_lượng sản_phẩm : tốt Sản_phẩm như mô_tả , giá_thành hợp_lý , giao hàng nhanh_chóng , pin lâu , màn_hình lớn , sạc nhanh",Battery,Positive
Chăm_sóc khách_hàng yêu_cầu gửi ảnh nhưng không xử_lý hiệu_năng yếu với ios mới đóng hàng thiếu seal,Shop_Service,Negative
"Vết xước lớn ' mới 100% ' sai ngoại_hình dơ , cảm_giác rẻ_tiền ,",Design,Negative
"Màu_sắc : bạc Phân_loại : nguyên seal giao hàng nhanh , đóng_gói cẩn_thận , máy chuẩn mới , mượt_mà , cửa_hàng uy_tín",Performance,Positive
"Chất_lượng tốt , giao hàng nhanh , giá rẻ mua qua live ...",Price,Positive
"Đóng_gói bọt thưa , ship uốn dây tai . Pin lẹt họp online , camera ảnh rung_rinh .",Battery,Negative
"Phiên_bản : ram 6/12 8gb hàng đẹp , đóng_gói kỹ , giao hàng nhanh , cửa_hàng tư_vấn nhiệt_tình . Nói_chung máy cấu_hình tốt , chạy mượt , hỉnh ảnh rất đẹp , hàng mới full box , tuy_nhiên cập_nhật lên android 11 chưa được , hiện chỉ chạy android 10 , độ bền thì thời_gian sẽ trả_lời , nói_chung là quá hài_lòng .",Performance,Positive
"Nhóm màu : xanh opal 8 gb / 128 gb ngon , chất_lượng , chất_lượng rẻ đẹp bền xứng trong tầm giá nên mua nên mua . Mau sạc đẹp hai hoa . Camera net",Camera,Positive
"Viền màn khá đẹp , chơi game nhẹ tốt , chụp choẹt tốt nếu không có nhu_cầu cao nhược_điểm : loa rè mỗi khi mở video hoặc nghe nhạc , không hỗ_trợ bàn_phím chữ đ gõ chữ rất khó , rất ít tính_năng trong phần cài_đặt . Micro thu âm khi gọi loa trong không nghe được , ốp lưng quá lỏng .... Và còn rất nhiều không kể hết",Performance,Positive
"Chất_lượng sản_phẩm : tệ_hại Đúng với mô_tả : đúng Tính_năng nổi_bật : không có gì ngon hết sản_phẩm : hàng lỗi hoặc bị hư_hỏng , sản_phẩm chất_lượng kém điện_thoại chơi game giật lag liên_tục dù đã để setting thấp nhất",Performance,Negative
Hệ_thống báo thời_gian bảo_hành của máy là một năm kể từ ngày mua .,Shop_Service,Neutral
"Điện_thoại láp ráp ẩu . Camera sau bị lệch nhẹ . Camera trước bị bụi . Cổng sạc bị móp méo sửa_chữa kiểu tay_nghề yếu_kém . Chơi game lag , pin hơi hau không giống cái điện_thoại có pin 5000 ở nhà , chỉ giống cái điện_thoại có pin 3000 . Điện_thoại để ram 6gb chứ chạy y_chang cái ram 3gb . So với giá tiền thì mắc nha mọi người .",Price,Negative
Sản_phẩm được bọc trong hộp carton . Thời_gian giao hàng trong 3 ngày .,Shipping,Neutral
"Nhóm màu : blue Dung_lượng lưu_trữ : 128gb thiết_kế đẹp_mắt , thiết_kế đẹp_mắt , sang_trọng và thanh_lịch ,",Design,Positive
"Color family : random color sản_phẩm : không có gì để chê , tặng cửa_hàng 5 saomáy móc sử_dụng mướt mườn_mượt . Tốt nha đúng tiêu_chí ngon , bổ mà_còn rẻ nữa .. Mua máy này quá xứng_đáng đồng_tiền_bát_gạo luôn",Performance,Positive
" Thời_lượng pin : pin sử_dụng nhanh , nóng máy  Chất_lượng camera : tạm ổn ⚡ Hiệu_suất : tạm ổn số với giá tiền nhưng không có sóng gọi sử_dụng không được",Price,Positive
"giao lâu quá , từ 9/9 đến 14/9 mới nhận được hàng . còn lại tốt ưng .",Shipping,Negative
Chất_lượng sản_phẩm : hiệu_năng ở mức tạm được cho các tác_vụ hàng ngày . Pin dùng cũng cũng được trong một ngày làm_việc nhẹ .,Battery,Neutral
"Máy lag . Không đúng quảng_cáo . Pin yếu . Hiệu_năng không ổn_định , hay treo . Pin tuột không phanh . Đóng hàng không có tem bảo_hành . Ship chậm . Chăm_sóc khách_hàng trả_lời hời_hợt",Shop_Service,Negative
"Chất_lượng sản_phẩm : màn_hình lỗi Đúng với mô_tả : không đúng màn_hình lỗi , phím bên trái liệt , chân sạc khó cắm . Nhắn_tin , gọi điện cho cửa_hàng không trả_lời",Display,Negative
"Máy sướt sâu như ảnh , máy camera sau xước long mèo nhiều , màn dán chống trầy nên không rõ nhưng quan_sát thấy đẹp.tet máy bin còn 83% , áp nhảy chống nước yếu mình nghĩ không còn khả_năng chống nước , mua trả_góp cũng không yên , sợ anh_linh , thề tôi nói láu ra đường xe t .",Design,Negative
"Máy khởi_động lần đầu không có trở_ngại , về pin thì sẽ cần vài ngày để đánh_giá .",Battery,Neutral
Đúng với mô_tả : hình_ảnh và thực_tế y chuẩn không sai Chất_lượng sản_phẩm : tuyệt_vời và ổn_định Tính_năng nổi_bật : giao_diện đẹp cấu_hình mạnh và đặt biệt không lag lắc chạy được 5g,Performance,Positive
"Điện_thoại lỗi loạn cảm_ứng , yêu_cầu hoàn tiền cửa_hàng khui rồi quay cái mã_vạch trên máy_nói đã được kiểm_định nên không chập nhận , ép khách nhận lại máy trong khi có khiếu_nại video các thứ lên rồi , mọi người mua nên né cửa_hàng này ra",Shop_Service,Negative
"Nhựa rẻ_tiền lừa_đảo camera sau mờ . Hàng như đồ secondhand vậy , có vết xước sẵn , cửa_hàng còn chụp ảnh sống ảo quá_trời . ,",Design,Negative
Sản_phẩm : sản_phẩm giả_mạo đặt vivo y11 gửi y66 con_mẹ mày,General,Negative
"Đúng với mô_tả : chuẩn Tính_năng nổi_bật : 120hz , 7000mah Chất_lượng sản_phẩm : tốt Săn sale cho ông anh , giao nhanhhh .",Shipping,Positive
"Hiệu_năng ì_ạch đa_nhiệm kém , camera trước mờ đục . Dịch_vụ khách_hàng không trả_lời cuộc_gọi , pin trụ 3 giờ xem video .",Camera,Negative
"Không sử_dụng được gì , phí tiền",Price,Negative
"hiệu_năng giảm sau update . ko ổn_định . update làm máy chậm . sau khi cập_nhật hệ_thống máy chạy chậm đi trông thấy , giật lag liên_tục . pin ko cải_thiện",Battery,Negative
"Nhóm màu : xanh đã nhận hàng , giao hàng nhanh , đã mua nhiều lần sử_dụng rất tốt , ship nhiệt_tình .",Shipping,Positive
"samsung a 20 : j810 3g / 32 g hàng đẹp , chạy mượt , giao hàng nhanh còn đọ bền thì đợi thời_gian mới biết , cho cửa_hàng 5 sao",Shipping,Positive
"máy sử_dụng ổn_áp , màn 120hz khá mượt ( có_thể tuỳ chỉnh tốc_độ vuốt ) sạc cũng nhanh ( sạc có 2 ổ , 1 ổ 2 chân và 1 ổ 3 chân "" có_thể sử_dụng sạc tuỳ_thích ) . có chức_năng sạc nhánh nên khi chơi game không phải lo về pin . đối_với chơi game thì ổn_áp với những con game tầm trung ( còn những game mihoyo thì hơi khó ) mới trải_nghiệm nên chờ về lâu_dài xem sao . """,Display,Positive
"Màn_hình Full_HD + , ngoại_hình như ảnh",Design,Neutral
"Ổn trong tầm giá , màn_hình đẹp",Display,Positive
Tốc_độ sạc không đúng như mô_tả . Sạc vào rất chậm . Máy nóng khi cắm sạc . Quảng_cáo 65w nhưng sạc như 18w . Pin sử_dụng nhanh hết . Chăm_sóc khách_hàng không giải_thích được,Battery,Negative
"Điện_thoại cấu_hình đẹp , lướt web tốt , đóng_gói cẩn_thận , giao hàng nhanh",Packaging,Positive
Màn_hình có hiện_tượng lưu ảnh . Thông_số kích_thước màn_hình không đúng . Hiệu_năng rất tệ lag cả khi vuốt màn_hình . Đóng_gói chỉ là hộp giấy mỏng . Giao hàng tới không đúng giờ đã hẹn,Shipping,Negative
Dung_lượng lưu_trữ : 8 + 128gb sản_phẩm chất_lượng cảm_ơn cửa_hàng nhiều,General,Positive
"sản_phẩm không được phân_phối bởi fpt mà là hãng con của petrolimex . nói_chung cũng tốt mà lúc nhận hơi hoang_mang . mua giá hơn 13tr chút_xíu hông giảm được nhiều nhưng cũng tốt . về cơ_bản là ios sử_dụng nóng và nhanh hết pin hơn android . cũng mượt , ai nhu_cầu chụp ảnh sử_dụng mượt và được lâu_dài có_thể tham_khảo .",Performance,Positive
hình_ảnh và video chỉ mang tính_chất nhận su còn chất_lượng của sản_phẩm chua biết nhung không được đập_hộp,Others,Neutral
"Nhóm màu : vàng Dung_lượng lưu_trữ : 6 gb +128 gb dung_lượng lưu_trữ lớn , tuỳ chọn màu_sắc rực_rỡ , giao hàng nhanh_chóng và an_toàn , hiệu_suất nhanh và đáng tin_cậy . , hiệu_suất nhanh và đáng tin_cậy . , hiệu_suất nhanh và đáng tin_cậy . ,",Shipping,Positive
"Sản_phẩm được đóng_gói trong hộp giấy , phụ_kiện đi kèm có cáp sạc .",Packaging,Neutral
Màu máy : màu xanh sản_phẩm : oppo a15s 8/2 56gb cửa_hàng ơi mình nhận máy rồi nè . giao hàng nhanh . đóng_gói cẩn_thận . đúng máy mình cần nè . test qua thì ổn lắm . mọi chức_năng đều ổn nè . cửa_hàng uy_tín vậy mình sẽ giới_thiệu ủng_hộ thêm cửa_hàng nè . giá cũng tốt nha ,Price,Positive
"Lúc đặt_hàng màu xanh nhạt , xanh nhạt chỗ nào vậy.trong hình_ảnh trên cửa_hàng khác lúc nhận hàng thì lại khác , cứ tưởng nhận hàng y_như trong hình trên cửa_hàng . Thôi trả hàng , quá lừa_đảo cấu_hình vivo màn_hình của oppo vãi",Design,Negative
"điện_thoại nhìn cũng tốt , nhưng màng hình hơi trầy do không có miếng phủ màng hình",Design,Positive
Điện_thoại chưa sử_dụng được 3 tuần không va_đập hay tác_động gì tự_nhiên đang sử_dụng bị sọc màn hình.giờ cửa_hàng kêu muốn sửa thì qua thay màn 400k .,Shop_Service,Negative
"Nhóm màu : màu bạc Dung_lượng lưu_trữ : 256gb chất_lượng : điện_thoại đẹp , vẫn còn rất mới . chưa bị xây xước , tuy_nhiên có sim 2 phải sử_dụng e sim , mới_đầu chưa quen nhưng sau nhờ nhà mạng cài_đặt sử_dụng cũng tốt . cám_ơn siphop",Design,Positive
Chất_lượng sản_phẩm trải_nghiệm camera selfie tệ . Đúng với mô_tả ảnh selfie khác ảnh quảng_cáo . Tính_năng nổi_bật camera thiếu chi_tiết + màu giả . Review selfie bị mịn quá mức mất chi_tiết màu sai . Pin và hiệu_năng bình_thường nhưng không nổi_bật . Đóng_gói sơ_sài ship tới muộn . Chăm_sóc khách_hàng hỗ_trợ chậm và không có giải_pháp hữu_hiệu,Battery,Neutral
"Cửa_hàng giao nhanh , đúng mẫu",Shipping,Positive
"điện_thoại thì đẹp như duy mỗi_tội đặt_hàng 6g ram lại giao hàng 8g ram không có con máy nào thông_số hiện 8g ram tron trỉnh , ví_như máy 5,7 g ram thì ng ta tròn thành 6 ! fake ram 4 ! thaf giao ram6 con hon nhan hang fake 8",General,Negative
Sử_dụng tốt lắm mà sao lại có thêm nhiều tính_năng mới thì của mình ai có_thể làm sử_dụng được không nhỉ các bác_mẹ mai liên cứ yên_tâm là,General,Positive
Màn_hình đúng như những gì hãng công_bố . Về thiết_kế thì mình chưa có ý_kiến gì .,Design,Neutral
"đầy_đủ chắc năng , mình tải thêm nhiều ứng_dụng . full phụ_kiện sạc ốp cường_lực không thiếu . tối_đa sử_dụng được tầm 1h50p gì đó sạc chắc mất 45p sẽ đầy pin .",Battery,Neutral
"Phiên_bản : hàn_quốc 1 sim 256gb tạm ổn , hơi xước chút , thích spen của ss nên mua trải nghiêm thử",Design,Negative
Đóng hàng hộp ướt mốc_meo camera chụp macro mờ tịt ship chậm do lỗi kho,Camera,Negative
"Ảnh chụp thiếu sáng kém , nhiễu hạt nhiều . Chăm_sóc khách_hàng không nhiệt_tình hỗ_trợ , bảo_hành phức_tạp . Ship bị "" chậm "" liên_tục .",Camera,Negative
Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : tốt Đúng với mô_tả : sai màu đặt màu đỏ cửa_hàng giao màu kem nói_chung cũng tạm ổn hi_vọng lần sau cửa_hàng giao đúng hàng khách đã đặt . Để cảm_nhận được sự tôn_trọng cũng như trải_nghiệm tốt hơn .,Shipping,Negative
Nên mua nếu thích pin trâu nhé . Sử_dụng 2 ngày tốt chip thì khỏi chê,Performance,Positive
"Cửa_hàng uy_tín  máy mượt , màn_hình đẹp , loa to , liên_quân bao mượt luôn , pin cũng ổn , không trâu cũng không quá hao tuy_nhiên máy không có 1 số chức_năng như chia màn_hình , quay màn_hình , ghi_chú nói_chung 1tr8 cho 1 sản_phẩm như này là quá ổn luôn ️️ * hong hề khoe cái ốp handmade đâu nhaa *",General,Positive
"Chất_lượng sản_phẩm : không rõ_ràng nói chúng giá rẻ mình chấp_nhận được , cũng mua nhiều rồi nhưng nhắn_tin không trả_lời nên xin gởi 3 sao lịch_sự",Price,Positive
"Tính_năng nổi_bật : game Đúng với mô_tả : tốt Chất_lượng sản_phẩm : ổn hàng đẹp , đúng mô_tả , giao nhanh . Cửa_hàng tư_vấn nhiệt_tình , gói hàng kỹ . Sản_phẩm chất_lượng , giá hợp_lý . Giao hàng siêu_tốc , sẽ ủng_hộ tiếp . Đóng_gói cẩn_thận , hàng nguyên_vẹn",Packaging,Positive
